ID,Genero,Edad,Profesion,Experiencia laboral,Gastoscore,Family_Size,Generacion,Ingresos anuales brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente
CLI2,0.9111995131942996,-1.297818578625272,-0.08734680951171084,1.7157991300877624,-0.15104790519001463,0.798110103390049,0.224281686023572,-1.1893035481066019,0.3703118916656501,-0.33299465177199816,-0.5330863202314746,-0.6515106459631507,-0.13441705181504032
CLI3,-1.0974544932474795,-0.3212161734812616,0.2680257897290829,-0.7757584053188572,1.4650151279617671,0.15218606375307556,1.1852602344655707,1.7484420006765258,0.8562113523472542,0.031564991270261133,-0.5330863202314746,-0.6515106459631507,1.0547996815774632
CLI4,-1.0974544932474795,1.4149658801080909,0.2680257897290829,-0.7757584053188572,-0.15104790519001463,-1.1396620155208714,-0.7366968624184265,-0.0727786082511224,-1.156800699047962,-0.1907157897699599,0.164441169799562,-0.6515106459631507,0.5508942860721647
CLI5,0.9111995131942996,1.4149658801080909,1.689516186692258,-0.7757584053188572,-1.7671109383417964,-0.4937379758838979,-0.7366968624184265,0.737793453268694,-0.6014870296975575,-0.4527580036255655,0.164441169799562,1.5348943354895843,0.597925456319326
CLI6,-1.0974544932474795,-0.21270479513192694,1.3341435874514642,-0.7757584053188572,-1.7671109383417964,2.0899581826639957,-0.7366968624184265,0.9776088408505654,-1.4344575337231642,0.02054676289973286,-0.5330863202314746,1.5348943354895843,0.006676458926442943
CLI7,0.9111995131942996,0.7638976100120837,-1.153464607234092,-0.7757584053188572,1.4650151279617671,-0.4937379758838979,-0.7366968624184265,-0.05171050352059699,0.6479687263408527,-0.2750291894748715,-0.5330863202314746,-0.6515106459631507,-0.13441705181504032
CLI8,0.9111995131942996,-0.7010059977039325,-0.08734680951171084,0.4700203623844525,-0.15104790519001463,0.15218606375307556,1.1852602344655707,-0.9935704198203276,-1.5038717423919647,-0.3871276868098106,-0.5330863202314746,-0.6515106459631507,-0.43004155051148196
CLI9,-1.0974544932474795,-0.6467503085292652,-0.08734680951171084,0.4700203623844525,-0.15104790519001463,0.15218606375307556,1.1852602344655707,-0.7974142372221953,0.16206926565924853,-0.07861729243502084,-0.5330863202314746,-0.6515106459631507,1.6258924631501344
CLI10,-1.0974544932474795,1.03517605588542,0.2680257897290829,-0.7757584053188572,-0.15104790519001463,0.15218606375307556,-0.7366968624184265,1.052799693878117,0.9950397696848551,-0.16245163873251808,1.2107324048461165,1.5348943354895843,-0.692072356174237
CLI11,-1.0974544932474795,0.7096419208374165,-1.153464607234092,-0.7757584053188572,1.4650151279617671,0.798110103390049,-0.7366968624184265,1.139723253154529,-0.9485580730415604,-0.16245163873251808,1.2107324048461165,-0.6515106459631507,1.2429243625661075
CLI12,-1.0974544932474795,-1.026540132751936,0.2680257897290829,1.7157991300877624,-0.15104790519001463,0.15218606375307556,1.1852602344655707,-1.0043159993415192,-0.8097296557039593,0.47708466016553225,-0.5330863202314746,-0.6515106459631507,0.9943310341168272
CLI13,0.9111995131942996,-1.460585646149274,-0.08734680951171084,1.7157991300877624,-0.15104790519001463,0.798110103390049,0.224281686023572,-0.9952062298261782,1.6197676477040603,0.22893499512494037,-0.5330863202314746,1.5348943354895843,0.1410512310611889
CLI14,-1.0974544932474795,-1.460585646149274,-0.4427194087525046,1.7157991300877624,-0.15104790519001463,-1.1396620155208714,0.224281686023572,-1.1934494803628095,0.3008976829968498,-0.16772122621407498,-0.5330863202314746,-0.6515106459631507,-1.3572274782412304
CLI15,0.9111995131942996,1.5777329476320925,1.689516186692258,-0.7757584053188572,-0.15104790519001463,-1.1396620155208714,-0.7366968624184265,-0.30545847977299034,1.1338681870224563,-0.23766302369655842,-0.5330863202314746,-0.6515106459631507,0.9338623866561916
CLI16,-1.0974544932474795,0.8724089883614182,0.6233983889698766,-0.7757584053188572,-0.15104790519001463,-1.1396620155208714,-0.7366968624184265,1.9189328883552765,-0.8097296557039593,-0.4527580036255655,2.6057873849081887,-0.6515106459631507,0.5173005930384785
CLI17,-1.0974544932474795,-0.1584491059572599,-0.08734680951171084,-0.7757584053188572,-0.15104790519001463,-0.4937379758838979,-0.7366968624184265,-0.26963988136901795,-0.6014870296975575,-0.4422188286624516,-0.5330863202314746,-0.6515106459631507,0.7457377056675468
CLI18,-1.0974544932474795,-0.7010059977039325,-0.7980920079932983,0.4700203623844525,-0.15104790519001463,1.4440341430270223,1.1852602344655707,-0.72202595884911,1.6891818563728607,0.02054676289973286,-0.5330863202314746,-0.6515106459631507,0.20151987852182485
CLI19,0.9111995131942996,-0.7552616868785995,-0.08734680951171084,0.4700203623844525,-0.15104790519001463,2.0899581826639957,1.1852602344655707,-0.684571550439287,-0.18500177768475426,-0.05658083569396449,-0.5330863202314746,1.5348943354895843,-0.5039476751855924
CLI20,0.9111995131942996,0.8724089883614182,1.3341435874514642,-0.7757584053188572,1.4650151279617671,0.798110103390049,-0.7366968624184265,0.32128238143415505,-1.5038717423919647,-0.48102215466300746,1.2107324048461165,-0.6515106459631507,-1.2094152288930096
CLI21,-1.0974544932474795,2.1202898393787657,-1.153464607234092,-0.7757584053188572,-1.7671109383417964,-1.1396620155208714,-1.6976754108604248,1.6410426127061892,0.0926550569904479,-0.462339071773851,0.164441169799562,-0.6515106459631507,-0.954103161836992
